frequency_Hz,S11_dB,S21_dB,S11_mag,S21_mag,power_sum,Zin_real_ohm,Zin_imag_ohm,Zin_mag_ohm
12080000000.0,-0.2589344585925584,-21.319186275303288,0.9706290318470864,0.0859094000683675,0.949501142484519,0.7762626209386106,10.204003346255083,10.233487574969319
12100000000.0,1.591180476829964,-14.56485075977859,1.2010442927512428,0.18696377227278022,1.477462845292801,-4.62250736089821,5.487906632727849,7.175283514335615
12120000000.0,-0.3211841624528214,-19.356310027363783,0.9636976320921824,0.10769226188231146,0.9403107493694077,0.9396908721191496,6.443001180289298,6.5111660356923275
12140000000.0,1.8118219451668125,-12.291705222844989,1.231944370288229,0.242892854544318,1.5766838702735482,-5.199389629832669,-1.267150776112543,5.351572069234806
12160000000.0,-0.447708574230369,-17.001387024476568,0.9497615228766144,0.14123119986157226,0.9219932021512451,1.2907363087931487,2.163028133238695,2.5188669921254347
12180000000.0,2.1766970259113934,-8.72380734143663,1.2847979982588025,0.3662769869254998,1.7848647274810485,-6.549662684329739,-11.187618321844914,12.963829873682448
12200000000.0,-0.7858408219880937,-13.841135306540195,0.9134987531238465,0.2032091385016948,0.8757739259294233,2.269965130450512,-3.267889136092146,3.97892461592957
12220000000.0,2.930691717536074,-3.040788427570107,1.4013111766087103,0.7046291061203034,2.4601751908803857,-12.317694091327425,-33.71126133374176,35.89115111610876
12240000000.0,-2.3359254232025863,-8.60974533480406,0.7641941852844899,0.3711186103136663,0.7217217757437722,7.159405813627934,-13.219848336960103,15.034010830661133
12260000000.0,1.9687064985545653,2.18558854112699,1.2543979191887131,1.2861138853519738,3.227603065760123,-170.8772054995924,212.0807311891012,272.35501813084653
12280000000.0,4.420602064401603,2.0013064466483432,1.66352795418975,1.259114781294675,4.3526952868454725,-22.151365609939397,41.607942069939554,47.13707502254093
12300000000.0,-2.4565080120292926,1.6202059025338111,0.7536584961400206,1.205064506575688,2.020181593812544,7.457706170265164,12.298892991869284,14.38332889658936
12320000000.0,13.38749609797772,11.840688034246075,4.670622906082474,3.9087185664767436,37.0927991627423,-51.57665734230934,22.20569457749019,56.15375725875134
12340000000.0,1.617948392421574,-3.2830224665345002,1.2047513444329285,0.6852497356504031,1.9209930021218962,-5.928968065247119,26.163299926872483,26.826683085730256
12360000000.0,-1.1433937852125182,-11.440943385558164,0.8766582228431979,0.26788773527299403,0.8402934783882878,3.315917730738054,-4.7437837863960475,5.787814355099602
12380000000.0,1.2907220658684848,-12.453464080091585,1.160208661335502,0.23841127812281065,1.4029240753740697,-3.7452229788219173,4.983780400672926,6.234160909314686
12400000000.0,-0.2750008454103745,-17.447532219529588,0.9688353079617513,0.13416010485360416,0.9566407876876716,0.8451681793338764,-13.024498842197254,13.05189179168124
12420000000.0,1.1802657829910619,-15.947948093037743,1.1455479939878457,0.1594419493148365,1.3377019417308922,-3.4177727625982515,-4.3600713942163525,5.539981337461545
12440000000.0,-0.06247142130692259,-21.11007711245467,0.9928335144356126,0.08800272988587872,0.9934628678539368,0.20720370895494564,-19.51721661448352,19.51831646822226
12460000000.0,1.1356175970336329,-17.930409842103632,1.1396746278639105,0.1269052263035037,1.3149631938598865,-3.441979770302731,-11.6520516056515,12.14979552749506
12480000000.0,-0.0004482548329591567,-22.479976141442904,0.9999483940868192,0.0751624958592257,1.0055461916205968,0.0016410560145783833,-26.074789469553597,26.07478952119476
12500000000.0,1.1185214373825079,-19.069127683792345,1.1374336487763084,0.11131241772642822,1.3061457597086892,-3.6528720493982205,-18.410883574935784,18.769765800859503
12520000000.0,-0.009310565017302413,-21.419122765592085,0.9989286558885111,0.08492662426411061,1.005070991064125,0.03873922839740882,-33.37677239508653,33.3767948766988
12540000000.0,1.1300160160344095,-19.413854698929704,1.138939881981083,0.1069811507380177,1.3086290213803136,-4.0851363544987125,-25.319066628546828,25.646509976518065
12560000000.0,-0.07360315481617744,-19.091784569293846,0.9915619257375071,0.11102244094859452,0.9955210349664577,0.3628107098009108,-42.207710619881766,42.20926992240953
12580000000.0,1.187089346099346,-18.824803639968785,1.1464482806062002,0.11448796027003239,1.3274511531517053,-4.909320890034532,-33.02072159885465,33.383670956178484
12600000000.0,-0.19713327595610086,-16.296096914483652,0.9775598052746702,0.15317756247170253,0.9790865385334235,1.2330929527060155,-54.15296303701869,54.16700032232471
12620000000.0,1.3288390586146974,-17.064278110286086,1.1653112868831896,0.14021229389315054,1.3776098826961347,-6.624221627059384,-42.65837741018619,43.1696360354623
12640000000.0,-0.39229263273029175,-13.133793191039677,0.9558403685180505,0.22045012044740023,0.962229065693996,3.5934368330257698,-73.81633720387585,73.90375109877205
12660000000.0,1.6554433222372291,-13.760685704713744,1.2099632119556238,0.20510002568904234,1.5060769948236157,-11.169686931359816,-57.50315772370957,58.577939997429155
12680000000.0,-0.6454736774090992,-9.366040198529015,0.9283811547906801,0.3401715509251333,0.9776082526292872,13.442059307587451,-124.26204330261109,124.98697677825756
12700000000.0,2.4930607231753656,-8.09026080409669,1.3324564889859345,0.3939915974040188,1.930669673865694,-35.208449870516276,-94.13874103516292,100.50740025475798
12720000000.0,-0.5244842704836179,-4.526631021794718,0.9414034520060534,0.5938386345017637,1.2388847832758327,1096.3996980923177,783.161409767676,1347.3804554490982
12740000000.0,3.48914062739426,0.20048379469852817,1.4943661840644669,1.02334999018573,3.2803754944885295,-55.18991202100062,94.46826923817085,109.40831907008409
12760000000.0,2.525138027870621,0.6978356807420452,1.3373863965695023,1.083656858593751,2.9629145609064347,-12.295005119385639,41.188704729377264,42.98460827051404
12780000000.0,-1.355877875792323,-4.2782879557798665,0.8554726042607462,0.6110624573420416,1.1052307034135578,3.9854361499909263,-7.611226228482201,8.591534554827204
12800000000.0,3.795569394301949,-0.8123444924151901,1.5480267808943053,0.9107155990383374,3.2257898166977435,-11.008247831986509,-7.504608078787987,13.322937466889408
12820000000.0,-1.2007894774755454,-8.11987922671475,0.8708844299716743,0.39265039498410376,0.9126140230482607,4.947973533057664,-32.82373824781217,33.19458140487279
12840000000.0,3.8551465509580227,-5.846293908266067,1.5586813089053713,0.5101352154239681,2.68972536074662,-14.857240730424994,-29.04595206755524,32.62521928865025
