Frequency_Hz,S11_dB,S21_dB
19463333333.333336,-2.883429143441745,-60.70757256588813
19560000000.0,-2.7457694194258,-60.66874745772865
19656666666.666668,-2.6594151969980073,-60.51317848219598
19753333333.333336,-2.5372899463634804,-60.443341635344545
19850000000.0,-2.4581795640974495,-60.30860679799663
19946666666.666668,-2.3523247254312345,-60.208981337831354
20043333333.333336,-2.2768772303691716,-60.08802883275977
20140000000.0,-2.18780758984224,-59.969206944122924
20236666666.666668,-2.1133193874169,-59.85524589625017
20333333333.333336,-2.0407534226584048,-59.7222934722103
20430000000.0,-1.9656442004371253,-59.60917927469326
20526666666.666668,-1.908604870082996,-59.46620185658978
20623333333.333336,-1.8323989242503824,-59.350608271389206
20720000000.0,-1.7891097378417344,-59.201554394671795
20816666666.666668,-1.7123722043569725,-59.07959603428597
20913333333.333336,-1.6803116534779927,-58.92740924520166
21010000000.0,-1.6044987610462091,-58.796713106816114
21106666666.666668,-1.5805618010349312,-58.64178215518635
21203333333.333336,-1.507792091842698,-58.50255277661135
21300000000.0,-1.4885260212919358,-58.34636545360141
21396666666.666668,-1.4212910626858215,-58.196955457563405
21493333333.333336,-1.4031932344380968,-58.03799626781942
21590000000.0,-1.3440062416030805,-57.87873572576175
21686666666.666668,-1.323725037702018,-57.71684076058819
21783333333.333336,-1.2748719223181726,-57.55031844641149
21880000000.0,-1.2497817850889787,-57.383499630937116
21976666666.666668,-1.2128740550470365,-57.20971876455977
22073333333.333336,-1.181061018052201,-57.03794006839068
22170000000.0,-1.156884198100158,-56.856665345823586
22266666666.666668,-1.1174934888675416,-56.67918170870302
22363333333.333336,-1.1057982665986956,-56.490290337728304
22460000000.0,-1.0591238916318444,-56.30622268892628
22556666666.666668,-1.0585514036904011,-56.11055428734335
22653333333.333336,-1.006046839953391,-55.91927803856657
22750000000.0,-1.014173784881338,-55.717499051093
22846666666.666668,-0.9583441028918365,-55.51768120936039
22943333333.333336,-0.9718341330729923,-55.30984858035293
23040000000.0,-0.9160201467573058,-55.100943621058924
23136666666.666668,-0.9308890909001377,-54.886981352958344
23233333333.333336,-0.8789557239435299,-54.66928820957812
23330000000.0,-0.8909252729631373,-54.448862268915015
23426666666.666668,-0.846865402778396,-54.22083010326985
23523333333.333336,-0.8517769377697764,-53.993830481930026
23620000000.0,-0.8192782714753852,-53.755788845673806
23716666666.666668,-0.8135265221199213,-53.522108894990254
23813333333.333336,-0.7955259210332997,-53.27241804636489
23910000000.0,-0.7764933243602254,-53.0311854660648
24006666666.666668,-0.7747746312107474,-52.77004184015625
24103333333.333336,-0.7411868267053681,-52.52086291367844
24200000000.0,-0.7560428376520658,-52.24899975112109
24296666666.666668,-0.7082498304580632,-51.990598573942925
24393333333.333336,-0.7382721977536568,-51.706513958467866
24490000000.0,-0.678390496439941,-51.437283286761456
24586666666.666668,-0.7203919211454459,-51.14365683894346
24683333333.333336,-0.6522974925447973,-50.86060874243104
24780000000.0,-0.7014039190851385,-50.55741699097459
24876666666.666668,-0.6305565620502276,-50.25746479994861
24973333333.333336,-0.6804663068850102,-49.947430764602075
25070000000.0,-0.61356718962588,-49.6270310461147
25166666666.666668,-0.656980820319196,-49.311666670102085
25263333333.333336,-0.6014673568486235,-48.96639600262165
25360000000.0,-0.6306525445847645,-48.64921497160359
25456666666.666668,-0.594067878844081,-48.27299981642351
25553333333.333336,-0.6015286014129426,-47.95752728284013
25650000000.0,-0.5908033329691524,-47.545044963539254
25746666666.666668,-0.570011924759682,-47.234045279287145
25843333333.333336,-0.5906856795898132,-46.780895668133596
25940000000.0,-0.5368250185697436,-46.47641102341908
26036666666.666668,-0.5922937745905903,-45.97974682724719
26133333333.333336,-0.5029475489262211,-45.6811380070322
26230000000.0,-0.5937402449189795,-45.143305290026476
26326666666.666668,-0.4695109671847331,-44.843869137393526
26423333333.333336,-0.5926572415038756,-44.279771661824384
26520000000.0,-0.43764452648790164,-43.95907720415167
26616666666.666668,-0.5860858010720573,-43.41103430131373
26713333333.333336,-0.4082919194739101,-43.01824106977678
26810000000.0,-0.570234803703569,-42.598209640479865
26906666666.666668,-0.3819682133008273,-42.00671127527755
27003333333.333336,-0.5397506914151935,-42.020010624557706
27100000000.0,-0.35848768366768835,-40.89335887153638
27196666666.666668,-0.48565708186553325,-42.34138892582407
27293333333.333336,-0.3371534097878779,-39.58092164039079
27390000000.0,-0.38789641493350735,-47.61380569054875
27486666666.666668,-0.3232411480509041,-37.572581986637765
27583333333.333336,-0.15410781315821945,-27.13623319718333
27680000000.0,-1.683406699609721,-16.681046432010625
27776666666.666668,-0.3480509324463761,-14.481004945040885
27873333333.333336,-0.21528196608249592,-26.465796187485363
27970000000.0,0.13047260991034645,-12.337236266009914
28066666666.666668,-3.9089616654834254,-7.009046926090296
28163333333.333336,-2.599487827485671,-8.359000582123922
28260000000.0,-0.06062371347944363,-14.038273985842002
28356666666.666668,-1.36967537346951,-15.902844774465157
28453333333.333336,-0.25470206702488435,-11.363225362136633
28550000000.0,-5.03834161607526,-5.5626999183503845
28646666666.666668,-4.733991058844509,-5.572015538655003
28743333333.333336,-0.6151604268159371,-11.83481595401358
28840000000.0,-1.3817147242580432,-14.602871426643322
28936666666.666668,-0.5658060173370141,-13.990567039412653
29033333333.333336,-2.087703344129135,-8.73544607572922
29130000000.0,-6.389375589575744,-6.501004622954366
29226666666.666668,-1.35656292365806,-11.29025585469238
29323333333.333336,-0.9995251693140312,-24.747500408927937
29420000000.0,-0.9118378719588983,-18.161830518047914
29516666666.666668,-0.7496481994573513,-32.94596640396903
29613333333.333336,-0.7634644400934307,-20.640714150332037
29710000000.0,-0.7579460786019409,-31.018937954696923
29806666666.666668,-0.6877038305019734,-20.344534753956207
29903333333.333336,-0.9676047032248423,-23.581644812224543
30000000000.0,-0.5975542905214817,-14.944335476107213
