frequency_hz,s11_db,s21_db
1.220827000000000000e+09,-1.817285994621468959e+01,-6.665408306940259764e-02
1.227826000000000000e+09,-1.813962076388789768e+01,-6.717016489880744956e-02
1.234825000000000000e+09,-1.810676786436026475e+01,-6.768420621615509059e-02
1.241824000000000000e+09,-1.807429829098274610e+01,-6.819614531949390324e-02
1.248823000000000000e+09,-1.804220914396234576e+01,-6.870592074081062484e-02
1.255822000000000000e+09,-1.801049757919151162e+01,-6.921347125293486613e-02
1.262821000000000000e+09,-1.797916080711192777e+01,-6.971873587640546599e-02
1.269820000000000000e+09,-1.794819609161087826e+01,-7.022165388630956240e-02
1.276819000000000000e+09,-1.791760074894877164e+01,-7.072216481909709973e-02
1.283818000000000000e+09,-1.788737214671768783e+01,-7.122020847935713050e-02
1.290817000000000000e+09,-1.785750770282945865e+01,-7.171572494656626440e-02
1.297816000000000000e+09,-1.782800488453201382e+01,-7.220865458181041641e-02
1.304815000000000000e+09,-1.779886120745390343e+01,-7.269893803446685066e-02
1.311814000000000000e+09,-1.777007423467526337e+01,-7.318651624885919027e-02
1.318813000000000000e+09,-1.774164157582517376e+01,-7.367133047087737197e-02
1.325812000000000000e+09,-1.771356088620423108e+01,-7.415332225456058857e-02
1.332811000000000000e+09,-1.768582986593091277e+01,-7.463243346865461314e-02
1.339810000000000000e+09,-1.765844625911259413e+01,-7.510860630312415909e-02
1.346809000000000000e+09,-1.763140785303856717e+01,-7.558178327564120391e-02
1.353808000000000000e+09,-1.760471247739636880e+01,-7.605190723802129904e-02
1.360807000000000000e+09,-1.757835800350830269e+01,-7.651892138264822230e-02
1.367806000000000000e+09,-1.755234234359039291e+01,-7.698276924883373784e-02
1.374805000000000000e+09,-1.752666345003076032e+01,-7.744339472916142442e-02
1.381804000000000000e+09,-1.750131931468783009e+01,-7.790074207578293053e-02
1.388803000000000000e+09,-1.747630796820785903e+01,-7.835475590668049273e-02
1.395802000000000000e+09,-1.745162747936113945e+01,-7.880538121188446210e-02
1.402801000000000000e+09,-1.742727595439592392e+01,-7.925256335965980004e-02
1.409800000000000000e+09,-1.740325153641009592e+01,-7.969624810264709647e-02
1.416799000000000000e+09,-1.737955240473997165e+01,-8.013638158396479971e-02
1.423798000000000000e+09,-1.735617677436542294e+01,-8.057291034327315749e-02
1.430797000000000000e+09,-1.733312289533106565e+01,-8.100578132279533106e-02
1.437796000000000000e+09,-1.731038905218357371e+01,-8.143494187329498868e-02
1.444795000000000000e+09,-1.728797356342345637e+01,-8.186033976001662327e-02
1.451794000000000000e+09,-1.726587478097217954e+01,-8.228192316858010114e-02
1.458793000000000000e+09,-1.724409108965353710e+01,-8.269964071083280022e-02
1.465792000000000000e+09,-1.722262090668896661e+01,-8.311344143065849122e-02
1.472791000000000000e+09,-1.720146268120611310e+01,-8.352327480975033080e-02
1.479790000000000000e+09,-1.718061489376168538e+01,-8.392909077332097456e-02
1.486789000000000000e+09,-1.716007605587601148e+01,-8.433083969578886174e-02
1.493788000000000000e+09,-1.713984470958091677e+01,-8.472847240640832278e-02
1.500787000000000000e+09,-1.711991942697951430e+01,-8.512194019485801177e-02
1.507786000000000000e+09,-1.710029880981822004e+01,-8.551119481677860179e-02
1.514785000000000000e+09,-1.708098148906997693e+01,-8.589618849927331545e-02
1.521784000000000000e+09,-1.706196612452925976e+01,-8.627687394635175089e-02
1.528783000000000000e+09,-1.704325140441748587e+01,-8.665320434433992913e-02
1.535782000000000000e+09,-1.702483604500007530e+01,-8.702513336722553228e-02
1.542781000000000000e+09,-1.700671879021302857e+01,-8.739261518197505296e-02
1.549780000000000000e+09,-1.698889841130067424e+01,-8.775560445378367824e-02
1.556779000000000000e+09,-1.697137370646263221e+01,-8.811405635129493374e-02
1.563778000000000000e+09,-1.695414350051106211e+01,-8.846792655175558795e-02
1.570777000000000000e+09,-1.693720664453714519e+01,-8.881717124613415504e-02
1.577776000000000000e+09,-1.692056201558710882e+01,-8.916174714418034775e-02
1.584775000000000000e+09,-1.690420851634697996e+01,-8.950161147944260542e-02
1.591774000000000000e+09,-1.688814507483659710e+01,-8.983672201422850112e-02
1.598773000000000000e+09,-1.687237064411197807e+01,-9.016703704452094792e-02
1.605772000000000000e+09,-1.685688420197657678e+01,-9.049251540483566059e-02
1.612771000000000000e+09,-1.684168475070023518e+01,-9.081311647303738632e-02
1.619770000000000000e+09,-1.682677131674688908e+01,-9.112880017509412955e-02
1.626769000000000000e+09,-1.681214295050965291e+01,-9.143952698978956295e-02
1.633768000000000000e+09,-1.679779872605418589e+01,-9.174525795337230838e-02
1.640767000000000000e+09,-1.678373774086913883e+01,-9.204595466416415350e-02
1.647766000000000000e+09,-1.676995911562451624e+01,-9.234157928710473584e-02
1.654765000000000000e+09,-1.675646199393699831e+01,-9.263209455825088812e-02
1.661764000000000000e+09,-1.674324554214268801e+01,-9.291746378921711402e-02
1.668763000000000000e+09,-1.673030894907642718e+01,-9.319765087156756111e-02
